date,upi_volume,upi_value,Volume_Growth,Value_Growth,Rolling_Mean_Growth,Rolling_Volatility,Trend,Seasonal,Residual,STL_Anomaly,Growth_Diff,Decoupling_Event
01-06-2020,476.9671,10413.10897,,,,,464.5433955,17.30172622,-4.878021673,FALSE,,FALSE
02-06-2020,476.78182,9951.298586,-0.000388454,-0.044348944,,,463.451075,12.44598989,0.884755094,FALSE,-0.04396049,FALSE
03-06-2020,456.2593,9622.375213,-0.043043839,-0.033053312,,,462.3303788,-6.70434893,0.633270124,FALSE,0.009990528,FALSE
04-06-2020,463.04959,9639.502869,0.014882524,0.001779982,,,461.2025364,-2.345145036,4.19219859,FALSE,-0.013102542,FALSE
05-06-2020,464.79398,9539.524729,0.003767178,-0.010371711,,,460.0878701,1.991072533,2.715037338,FALSE,-0.014138889,FALSE
06-06-2020,458.64927,9119.199542,-0.013220287,-0.044061439,,,458.9907163,-1.538002859,1.196556559,FALSE,-0.030841152,FALSE
07-06-2020,427.25912,6874.9973,-0.068440423,-0.246096407,,,457.8723374,-27.38538999,-3.227827404,FALSE,-0.177655984,FALSE
08-06-2020,469.99287,10062.17049,0.100018345,0.463589009,,,456.5331348,14.00868482,-0.548949651,FALSE,0.363570664,FALSE
09-06-2020,466.98338,9786.857657,-0.006403267,-0.027361177,,,455.8666346,15.17144006,-4.054694652,FALSE,-0.02095791,FALSE
10-06-2020,461.58058,9839.410284,-0.011569577,0.005369714,,,455.8586592,3.95116717,1.770753589,FALSE,0.016939291,FALSE
11-06-2020,449.65,9499.97,-0.025847231,-0.034498031,,,455.7457805,-1.099821187,-4.995959303,FALSE,-0.0086508,FALSE
12-06-2020,453.42912,9288.433726,0.008404581,-0.022267047,,,454.8521649,3.350175916,-4.773220776,FALSE,-0.030671628,FALSE
13-06-2020,289.00253,4333.739249,-0.362629092,-0.533426261,,,453.2368525,-2.068872243,-162.1654502,FALSE,-0.17079717,FALSE
14-06-2020,435.87,7238.232876,0.508187489,0.67020498,,,451.306956,-38.52900057,23.09204458,FALSE,0.162017491,FALSE
15-06-2020,463.91469,9725.940724,0.064341868,0.343689943,,,449.294077,9.812590101,4.808022907,FALSE,0.279348075,FALSE
16-06-2020,469.24346,9361.87362,0.01148653,-0.037432585,,,446.8783784,17.75265782,4.612423794,FALSE,-0.048919115,FALSE
17-06-2020,446.58304,9087.238502,-0.048291392,-0.029335486,,,444.0592705,14.3689792,-11.84520967,FALSE,0.018955906,FALSE
18-06-2020,433.31743,8793.323442,-0.029704688,-0.032343716,,,440.9510881,-0.076420927,-7.557237218,FALSE,-0.002639028,FALSE
19-06-2020,440.29209,8512.468179,0.01609596,-0.031939603,,,438.6870021,4.2708466,-2.665758695,FALSE,-0.048035563,FALSE
20-06-2020,437.74652,8280.129006,-0.005781548,-0.027293984,,,437.9315406,-2.136360542,1.951339986,FALSE,-0.021512436,FALSE
21-06-2020,356.52732,4938.442783,-0.185539339,-0.403579005,,,438.5051015,-48.03511633,-33.94266518,FALSE,-0.218039666,FALSE
22-06-2020,459.5468,9375.196451,0.288952555,0.898411476,,,439.7989625,5.199905637,14.54793189,FALSE,0.609458921,TRUE
23-06-2020,452.99435,8650.023156,-0.014258504,-0.077350197,,,441.4846763,20.42463897,-8.914965283,FALSE,-0.063091693,FALSE
24-06-2020,477.54,8942.45,0.054185334,0.033806481,,,443.1825803,23.87681676,10.4806029,FALSE,-0.020378853,FALSE
25-06-2020,456.49271,8531.51824,-0.044074402,-0.045952928,,,445.6506651,1.043296364,9.798748486,FALSE,-0.001878526,FALSE
26-06-2020,455.45,8660.95,-0.002284177,0.015171011,,,449.3445493,4.764988767,1.340461908,FALSE,0.017455188,FALSE
27-06-2020,436.26,7586.08,-0.042134153,-0.124105323,,,453.8614556,-2.015783049,-15.58567253,FALSE,-0.08197117,FALSE
28-06-2020,397.91,5544.8,-0.087906294,-0.269082319,,,458.8366298,-58.7699352,-2.15669465,FALSE,-0.181176025,FALSE
29-06-2020,430.17,8825.17,0.08107361,0.591611961,,,464.2691702,6.158706052,-40.25787629,FALSE,0.510538351,TRUE
30-06-2020,505.09,11811.09,0.174163703,0.338341358,,,469.7568605,21.41742364,13.91571584,FALSE,0.164177655,FALSE
01-07-2020,515.18,11611.71,0.019976638,-0.016880745,,,475.3508047,28.29043111,11.53876422,FALSE,-0.036857383,FALSE
02-07-2020,481.96,10494.44,-0.064482317,-0.096219248,,,480.6305323,2.416963362,-1.087495621,FALSE,-0.031736931,FALSE
03-07-2020,507.41,10735.45,0.052805212,0.022965494,,,484.908927,-0.33508279,22.83615579,FALSE,-0.029839718,FALSE
04-07-2020,498.77,10114.58,-0.01702765,-0.057833626,,,487.5193227,1.732669216,9.518008095,FALSE,-0.040805976,FALSE
05-07-2020,432.52,7115.05,-0.132826754,-0.296555072,,,488.0311502,-58.6176311,3.106480947,FALSE,-0.163728318,FALSE
06-07-2020,503.34,10863,0.163738093,0.526763691,,,487.1122842,7.168781523,9.058934289,FALSE,0.363025598,FALSE
07-07-2020,496.02,10438.01,-0.014542854,-0.03912271,,,486.0625677,19.42387226,-9.466439965,FALSE,-0.024579856,FALSE
08-07-2020,509.11,10642.44,0.026390065,0.019585151,,,485.5683654,28.06783557,-4.526200971,FALSE,-0.006804914,FALSE
09-07-2020,485.14,10059.96,-0.047082163,-0.05473181,,,485.768194,2.31942161,-2.947615612,FALSE,-0.007649647,FALSE
10-07-2020,451.5,9324.23,-0.069340809,-0.073134486,,,486.2855569,-1.194888206,-33.59066869,FALSE,-0.003793677,FALSE
11-07-2020,500.95,9024.34,0.10952381,-0.032162441,,,486.5024835,3.216562468,11.23095402,FALSE,-0.141686251,FALSE
12-07-2020,434.05,6282.22,-0.133546262,-0.303858232,,,486.2379092,-55.60024223,3.412332989,FALSE,-0.17031197,FALSE
13-07-2020,518.52,10469.79,0.194608916,0.666574873,,,485.4161579,11.91339036,21.19045173,FALSE,0.471965957,FALSE
14-07-2020,519.6,10312.04,0.002082851,-0.01506716,,,483.8573355,10.57524207,25.16742246,FALSE,-0.017150011,FALSE
15-07-2020,499.18,10118.86,-0.039299461,-0.018733442,,,481.1095467,22.60515389,-4.534700546,FALSE,0.020566019,FALSE
16-07-2020,479.81,9451.87,-0.038803638,-0.065915528,,,476.7767978,4.131378773,-1.09817653,FALSE,-0.02711189,FALSE
17-07-2020,472.6,9034.77,-0.015026781,-0.044128834,,,471.74856,1.85696317,-1.0055232,FALSE,-0.029102052,FALSE
18-07-2020,462.3,8380.13,-0.021794329,-0.072457849,,,467.3865887,5.75589783,-10.84248649,FALSE,-0.05066352,FALSE
19-07-2020,410.87,5766.61,-0.111248107,-0.311871057,,,464.2754854,-52.41042823,-0.995057203,FALSE,-0.20062295,FALSE
20-07-2020,461.25,8829,0.12261786,0.531055507,,,462.4091668,13.47680717,-14.63597397,FALSE,0.408437648,FALSE
21-07-2020,437.49,8301.25,-0.051512195,-0.059774606,,,461.6881629,6.267422095,-30.46558498,FALSE,-0.008262411,FALSE
22-07-2020,496.81,9735.93,0.135591671,0.172826984,,,462.3359189,11.85755085,22.61653025,FALSE,0.037235313,FALSE
23-07-2020,470.34,8878.82,-0.053279926,-0.08803576,,,464.5898264,3.160275705,2.589897901,FALSE,-0.034755834,FALSE
24-07-2020,483.32,9348.16,0.027597057,0.052860628,,,468.253275,10.81152266,4.255202344,FALSE,0.02526357,FALSE
25-07-2020,466.6,7787.59,-0.034594058,-0.166938734,,,473.3678754,11.44568017,-18.21355552,FALSE,-0.132344677,FALSE
26-07-2020,414.17,5659.17,-0.112366052,-0.273309201,,,479.8020921,-48.94373599,-16.6883561,FALSE,-0.160943149,FALSE
27-07-2020,501.87,9884.21,0.211748799,0.746582979,,,487.1750871,6.227661683,8.467251212,FALSE,0.534834181,TRUE
28-07-2020,497.54,9580.56,-0.008627732,-0.030720715,,,495.2506029,8.295499244,-6.006102131,FALSE,-0.022092983,FALSE
29-07-2020,488.78,9301.61,-0.017606625,-0.029116252,,,503.2572695,6.783015167,-21.2602847,FALSE,-0.011509627,FALSE
30-07-2020,525.93,10592.09,0.076005565,0.138737272,,,509.8651252,-0.806823132,16.87169791,FALSE,0.062731707,FALSE
31-07-2020,550.61,12399.97,0.046926397,0.170682084,,,514.0748414,16.32159486,20.21356377,FALSE,0.123755687,FALSE
01-08-2020,554.43,10981.35,0.00693776,-0.114405115,,,515.288237,13.96499494,25.17676806,FALSE,-0.121342875,FALSE
02-08-2020,501.86,8082.04,-0.094818101,-0.264021272,,,514.2443631,-51.1898647,38.80550163,FALSE,-0.169203171,FALSE
03-08-2020,508.98,9804.57,0.014187224,0.213130596,,,512.4190326,-0.853119743,-2.585912824,FALSE,0.198943372,FALSE
04-08-2020,526.55,11230.53,0.03452002,0.145438301,,,509.7747942,15.79566837,0.979537472,FALSE,0.11091828,FALSE
05-08-2020,492.26,10226.47,-0.065122021,-0.089404507,,,506.7912146,7.410199097,-21.94141372,FALSE,-0.024282486,FALSE
06-08-2020,459.74,9517.22,-0.06606265,-0.069354332,,,505.0527253,2.943788056,-48.25651333,FALSE,-0.003291683,FALSE
07-08-2020,504.21,10464.83,0.096728586,0.099567941,,,505.5776761,18.06339825,-19.43107433,FALSE,0.002839355,FALSE
08-08-2020,538.93,9938.8,0.068860197,-0.050266464,,,508.3728999,7.89885016,22.65824991,FALSE,-0.119126661,FALSE
09-08-2020,440.12,6578.76,-0.183344776,-0.338073007,,,512.5729459,-51.79894855,-20.65399738,FALSE,-0.154728231,FALSE
10-08-2020,511.87,10388.9,0.163023721,0.579157774,,,516.7944553,-4.566714137,-0.35774114,FALSE,0.416134054,FALSE
11-08-2020,578.27,11411.04,0.129720437,0.098387702,,,520.2419191,18.70863622,39.31944464,FALSE,-0.031332735,FALSE
12-08-2020,558.47,10962.22,-0.034240061,-0.039332085,,,521.7341013,13.8298492,22.90604954,FALSE,-0.005092025,FALSE
13-08-2020,539.19,10585.91,-0.034522893,-0.034327901,,,520.7579227,7.403448428,11.02862891,FALSE,0.000194992,FALSE
14-08-2020,539.34,10316.23,0.000278195,-0.025475372,,,518.5708655,15.90132721,4.867807313,FALSE,-0.025753568,FALSE
15-08-2020,489.26,7615.92,-0.092854229,-0.261753567,,,516.5995677,-4.430480772,-22.90908693,FALSE,-0.168899338,FALSE
16-08-2020,460.73,6513.29,-0.058312554,-0.14477962,,,514.9409492,-58.99477482,4.783825618,FALSE,-0.086467066,FALSE
17-08-2020,491.93,9319.65,0.06771862,0.430866736,,,513.9208011,-2.329678446,-19.6611227,FALSE,0.363148115,FALSE
18-08-2020,492.12,8825.77,0.000386234,-0.052993406,,,514.2331556,24.55891303,-46.67206865,FALSE,-0.05337964,FALSE
19-08-2020,543.21,10080.86,0.103816142,0.142207422,,,516.1085971,22.8854344,4.215968496,FALSE,0.03839128,FALSE
20-08-2020,556.27,10676.16,0.024042267,0.059052501,,,519.3602603,13.51635905,23.39338068,FALSE,0.035010234,FALSE
21-08-2020,548.43,9893.06,-0.014093875,-0.073350343,,,523.4271096,12.4757639,12.52712646,FALSE,-0.059256468,FALSE
22-08-2020,498.88,7381.02,-0.090348814,-0.253919414,,,527.4175833,-15.38541516,-13.1521681,FALSE,-0.1635706,FALSE
23-08-2020,468.13,6217.56,-0.061638069,-0.15762862,,,530.9004256,-64.02040897,1.249983354,FALSE,-0.095990551,FALSE
24-08-2020,551.02,10572.5,0.1770662,0.700425891,,,533.6719597,2.142536055,15.20550426,FALSE,0.523359691,TRUE
25-08-2020,561.84,10383.43,0.019636311,-0.017883188,,,536.317637,28.42670197,-2.904338932,FALSE,-0.037519498,FALSE
26-08-2020,552.49,10182.13,-0.016641749,-0.019386657,,,540.1184988,19.85597633,-7.484475089,FALSE,-0.002744909,FALSE
27-08-2020,544.74,10028.61,-0.014027403,-0.015077395,,,546.0415793,18.2051672,-19.50674652,FALSE,-0.001049992,FALSE
28-08-2020,549.31,10209.71,0.008389323,0.018058335,,,553.8822301,10.21290827,-14.78513841,FALSE,0.009669012,FALSE
29-08-2020,545.21,9725.31,-0.007463909,-0.04744503,,,562.7136946,-13.32645342,-4.177241156,FALSE,-0.039981121,FALSE
30-08-2020,493.79,6981.95,-0.094312283,-0.282084581,,,572.2058084,-71.29471304,-7.121095325,FALSE,-0.187772298,FALSE
31-08-2020,586.69,13211.82,0.188136657,0.892282242,,,582.4577295,9.933022638,-5.700752143,FALSE,0.704145585,TRUE
01-09-2020,651.97,13916.88,0.111268302,0.05336585,,,593.1995899,35.01676961,23.75364046,FALSE,-0.057902452,FALSE
02-09-2020,638.42,13151.17,-0.020783165,-0.055020234,,,603.2662811,9.555939767,25.59777916,FALSE,-0.03423707,FALSE
03-09-2020,625.8,12827.3,-0.019767551,-0.024626706,,,611.3744007,20.0027192,-5.577119909,FALSE,-0.004859155,FALSE
04-09-2020,621.85,12457.52,-0.006311921,-0.028827579,,,616.4409137,10.32351698,-4.914430723,FALSE,-0.022515658,FALSE
05-09-2020,624.89,12215.88,0.004888639,-0.019397119,,,618.7411836,-3.704537249,9.853353654,FALSE,-0.024285758,FALSE
06-09-2020,567.97,8642.76,-0.091088031,-0.292497962,,,619.0140118,-90.47475996,39.43074813,FALSE,-0.20140993,FALSE
07-09-2020,634.74,13010.41,0.117559026,0.505353614,,,617.9872855,17.42639905,-0.673684523,FALSE,0.387794588,FALSE
08-09-2020,662.23,12601.81,0.043309071,-0.031405621,,,615.9705092,37.28462157,8.974869186,FALSE,-0.074714692,FALSE
09-09-2020,571.75,11563.73,-0.136629268,-0.082375468,0.007187378,0.106144483,613.2000931,7.916697932,-49.36679103,FALSE,0.054253799,FALSE
10-09-2020,646.68,12688.59,0.131053782,0.097274841,0.008501801,0.106861148,609.6720251,19.06667139,17.9413035,FALSE,-0.033778941,FALSE
11-09-2020,624.04,11651.3,-0.035009587,-0.081749824,0.008582143,0.106825017,606.3990549,14.10442388,3.536521271,FALSE,-0.046740237,FALSE
12-09-2020,609.7,10366.6,-0.022979296,-0.110262374,0.008203525,0.106869548,604.5460887,3.567807342,1.586103989,FALSE,-0.087283078,FALSE
13-09-2020,474.74,6184.07,-0.221354765,-0.40346208,0.005952306,0.109307252,604.7704624,-97.66995342,-32.36050898,FALSE,-0.182107316,FALSE
14-09-2020,631.44,12516.37,0.33007541,1.023969651,0.009385263,0.113989595,605.5559168,22.61588091,3.268202312,FALSE,0.693894241,TRUE
15-09-2020,623.6,11916.68,-0.012416065,-0.047912454,0.009945506,0.113740632,605.2539626,26.43658709,-8.090549722,FALSE,-0.035496389,FALSE
16-09-2020,628.73,11547.25,0.008226427,-0.031001084,0.009027587,0.113376186,604.4437856,6.14390072,18.14231367,FALSE,-0.039227511,FALSE
17-09-2020,402.75,7127.67,-0.359422964,-0.382738747,0.00549739,0.119207538,604.4723465,21.79259549,-223.514942,FALSE,-0.023315784,FALSE
18-09-2020,637.88,11307.57,0.583811297,0.586432874,0.011451199,0.132476191,604.9322698,16.51499197,16.43273826,FALSE,0.002621576,FALSE
19-09-2020,614.3,10245.52,-0.036966201,-0.093923805,0.011340009,0.132512474,604.7508109,2.599561525,6.949627529,FALSE,-0.056957604,FALSE
20-09-2020,454.37,5724.58,-0.260345108,-0.44126018,0.008652512,0.135269202,603.080442,-87.70028184,-61.01016012,FALSE,-0.180915072,FALSE
21-09-2020,636.98,11767.97,0.401897132,1.055691422,0.016297774,0.135677285,600.2282651,21.13928513,15.61244979,FALSE,0.65379429,TRUE
22-09-2020,622.35,11255.24,-0.022967754,-0.043569962,0.010986222,0.126298878,598.5643297,8.402551178,15.38311914,FALSE,-0.020602207,FALSE
23-09-2020,607.23,10715.09,-0.024295011,-0.04799098,0.010099853,0.126231655,599.9151654,13.12065622,-5.805821606,FALSE,-0.023695969,FALSE
24-09-2020,601.18,10459.95,-0.009963276,-0.023811279,0.009885355,0.126247498,602.5971474,23.00760581,-24.42475317,FALSE,-0.013848003,FALSE
25-09-2020,604.82,10540.49,0.006054759,0.007699846,0.010428817,0.126111433,606.1284305,17.39097626,-18.69940673,FALSE,0.001645087,FALSE
26-09-2020,501.38,7561.24,-0.17102609,-0.28264815,0.009015603,0.127351447,610.7686151,1.655348485,-111.0439636,FALSE,-0.11162206,FALSE
27-09-2020,592.81,7868.89,0.182356696,0.040687771,0.01067821,0.128524702,616.1356606,-72.70923711,49.38357655,FALSE,-0.141668925,FALSE
28-09-2020,631.77,11503.91,0.065720889,0.461948254,0.011393234,0.128631057,623.0193053,14.35162365,-5.600928994,FALSE,0.396227366,FALSE
29-09-2020,599.96,11212.75,-0.050350602,-0.025309656,0.012745122,0.127243346,631.304654,-4.346832926,-26.99782104,FALSE,0.025040947,FALSE
30-09-2020,655.34,14482.65,0.092306154,0.291623375,0.010778658,0.124419815,639.3734973,18.00925959,-2.04275691,FALSE,0.199317221,FALSE
01-10-2020,690.78,15154.61,0.054078799,0.046397586,0.011462031,0.124468571,646.1228858,22.43232823,22.22478593,FALSE,-0.007681213,FALSE
02-10-2020,668.2,12182.05,-0.032687686,-0.196148895,0.010593301,0.124470537,652.1577045,13.80168818,2.240607369,FALSE,-0.163461208,FALSE
03-10-2020,660.31,12936.91,-0.011807842,0.06196494,0.010915966,0.124369171,658.2229941,-0.423972873,2.51097875,FALSE,0.073772782,FALSE
04-10-2020,621.62,10048.45,-0.058593691,-0.223272791,0.010352871,0.124556872,664.3916946,-50.26294677,7.491252191,FALSE,-0.1646791,FALSE
05-10-2020,662,14138.9,0.0649593,0.407072733,0.011423806,0.124561425,669.3696969,7.199415416,-14.56911227,FALSE,0.342113433,FALSE
06-10-2020,663.59,13442.54,0.002401813,-0.049251356,0.012326887,0.124160725,672.5892333,-13.00119574,4.001962474,FALSE,-0.051653169,FALSE
07-10-2020,707.29,13835.59,0.065853916,0.029239266,0.01217469,0.124084909,674.8787411,17.33162569,15.07963324,FALSE,-0.03661465,FALSE
08-10-2020,700.44,13802.48,-0.009684853,-0.002393104,0.010336204,0.123017975,676.6695412,26.5984651,-2.828006275,FALSE,0.00729175,FALSE
09-10-2020,703.69,13478.59,0.004639941,-0.023466073,0.010182837,0.123015395,677.854784,11.29864937,14.53656661,FALSE,-0.028106013,FALSE
10-10-2020,679.11,11765.56,-0.034930154,-0.127092671,0.010478359,0.122869624,678.692687,2.272325482,-1.855012511,FALSE,-0.092162517,FALSE
11-10-2020,625.09,8802.28,-0.079545287,-0.251860515,0.009154854,0.123121647,679.0398203,-46.41566049,-7.534159816,FALSE,-0.172315228,FALSE
12-10-2020,690.28,13602.65,0.104288982,0.545355294,0.01036802,0.123458284,679.0328531,3.522856574,7.724290321,FALSE,0.441066312,FALSE
13-10-2020,659.71,12201.05,-0.044286377,-0.103038746,0.011253424,0.122736344,679.1813071,-9.882849575,-9.588457505,FALSE,-0.05875237,FALSE
14-10-2020,685.48,12826.95,0.039062618,0.051298864,0.010006669,0.121801426,679.5263754,16.38631382,-10.43268919,FALSE,0.012236245,FALSE
15-10-2020,716.06,13768.29,0.044611075,0.073387672,0.010598208,0.121824636,679.867732,20.03139884,16.16086918,FALSE,0.028776597,FALSE
16-10-2020,676.8,12787.33,-0.054827808,-0.071247773,0.00978603,0.121988912,680.1189836,9.602733908,-12.92171749,FALSE,-0.016419965,FALSE
17-10-2020,697.41,12953.33,0.030452128,0.0129816,0.010561373,0.121870155,679.617781,6.149517575,11.64270142,FALSE,-0.017470528,FALSE
18-10-2020,641.64,9860.13,-0.079967308,-0.238795738,0.010455108,0.12194514,678.1183683,-46.4980731,10.0197048,FALSE,-0.158828431,FALSE
19-10-2020,686.15,13562.8,0.069369117,0.37551939,0.010053561,0.121681453,675.1399382,6.967995697,4.042066112,FALSE,0.306150273,FALSE
20-10-2020,676.48,13103.34,-0.014093128,-0.033876486,0.011248092,0.120840938,670.0346172,-1.406219866,7.851602705,FALSE,-0.019783357,FALSE
21-10-2020,688.79,13438.16,0.018197138,0.025552264,0.009483974,0.119416366,663.3723187,10.12060272,15.29707861,FALSE,0.007355126,FALSE
22-10-2020,657.31,12591.02,-0.045703335,-0.06303988,0.009006112,0.119541827,656.452409,6.688486976,-5.830895935,FALSE,-0.017336546,FALSE
23-10-2020,665.35,12525.03,0.012231672,-0.005241037,0.009521424,0.119442519,650.1442778,3.109749462,12.09597276,FALSE,-0.017472708,FALSE
24-10-2020,638.52,10719.74,-0.040324641,-0.144134585,0.009506214,0.119448832,645.6485868,9.179333904,-16.30792072,FALSE,-0.103809944,FALSE
25-10-2020,566.26,7661.96,-0.113167951,-0.28524759,0.008524802,0.120054074,643.574953,-35.21654081,-42.09841217,FALSE,-0.172079639,FALSE
26-10-2020,633.45,11007.26,0.118655741,0.43661152,0.009929303,0.120516456,644.852816,6.768602651,-18.1714186,FALSE,0.317955779,FALSE
27-10-2020,648.1,11851.51,0.023127319,0.076699378,0.011273057,0.119899244,650.5056138,10.3645829,-12.77019673,FALSE,0.05357206,FALSE
28-10-2020,645.16,12124.43,-0.004536337,0.023028289,0.010001515,0.11937961,660.8752821,8.505321873,-24.22060393,FALSE,0.027564626,FALSE
29-10-2020,664.37,13283.1,0.02977556,0.095564905,0.010814393,0.119233183,674.7434593,-3.769637365,-6.603821956,FALSE,0.065789345,FALSE
30-10-2020,671.68,12259.09,0.011002905,-0.077091191,0.009568505,0.118565248,690.1218958,3.037667932,-21.47956377,FALSE,-0.088094096,FALSE
31-10-2020,725.07,14391.61,0.079487256,0.173954184,0.010896177,0.118597721,704.7789296,5.331685665,14.95938472,FALSE,0.094466928,FALSE
01-11-2020,719.36,11976.23,-0.007875102,-0.167832508,0.010541455,0.118600312,718.2077132,-31.48853558,32.64082242,FALSE,-0.159957406,FALSE
02-11-2020,772.71,16403.19,0.074163145,0.36964554,0.011629027,0.118680864,731.1220754,-3.797115376,45.38503994,FALSE,0.295482395,FALSE
03-11-2020,765.2,15169.76,-0.009719041,-0.07519452,0.012655497,0.118039764,743.3771808,20.94281256,0.880006636,FALSE,-0.065475479,FALSE
04-11-2020,762.26,15271.56,-0.003842133,0.006710719,0.010499588,0.116323062,753.5985614,10.98790304,-2.326464463,FALSE,0.010552852,FALSE
05-11-2020,726.68,13736.53,-0.046676987,-0.100515599,0.010119095,0.116448422,761.556366,-0.853177008,-34.02318901,FALSE,-0.053838612,FALSE
06-11-2020,775.2,14875.48,0.066769417,0.082913953,0.010962856,0.116551138,767.7133274,6.666206839,0.820465803,FALSE,0.016144536,FALSE
07-11-2020,780.74,14334.9,0.007146543,-0.03634034,0.010274266,0.116366245,773.4998331,-0.217768544,7.457935443,FALSE,-0.043486883,FALSE
08-11-2020,772.49,11178.77,-0.010566898,-0.220171051,0.009699333,0.11632535,778.8901816,-33.70998685,27.30980525,FALSE,-0.209604153,FALSE
09-11-2020,748.79,14434.11,-0.030680009,0.291207351,0.009323155,0.116395175,782.4876673,-7.808253278,-25.88941398,FALSE,0.32188736,FALSE
10-11-2020,837.68,15796.87,0.118711521,0.094412472,0.011458451,0.116424003,782.7018675,20.7643906,34.21374192,FALSE,-0.02429905,FALSE
11-11-2020,809.79,16033.53,-0.033294337,0.014981449,0.010983636,0.116509553,779.4092209,12.07198607,18.30879299,FALSE,0.048275786,FALSE
12-11-2020,818.7,16137.97,0.011002853,0.006513849,0.010748464,0.116485298,774.1463251,2.633981483,41.91969339,FALSE,-0.004489003,FALSE
13-11-2020,793.01,15237.8,-0.031379016,-0.05577963,0.011085894,0.116312043,768.6901679,16.89501856,7.424813534,FALSE,-0.024400615,FALSE
14-11-2020,739.7,10494.83,-0.067224877,-0.311263437,0.011074272,0.116319888,763.2312477,-2.980368858,-20.55087887,FALSE,-0.24403856,FALSE
15-11-2020,663.59,8643.49,-0.102893065,-0.176404954,0.009078055,0.116547762,757.0095123,-37.10583495,-56.31367737,FALSE,-0.073511889,FALSE
16-11-2020,725.27,11787.88,0.092948959,0.363787081,0.009318943,0.11669737,749.7559072,-8.008495597,-16.47741158,FALSE,0.270838122,FALSE
17-11-2020,762.78,13038.57,0.05171867,0.106099655,0.011669577,0.115134318,743.089781,15.17644722,4.513771783,FALSE,0.054380985,FALSE
18-11-2020,768.4,13252.11,0.007367786,0.016377563,0.010113018,0.1141151,738.0394662,5.718868608,24.64166523,FALSE,0.009009777,FALSE
19-11-2020,751.04,12885.59,-0.0225924,-0.027657482,0.00858989,0.113517456,733.7847758,2.555827078,14.69939717,FALSE,-0.005065083,FALSE
20-11-2020,754.39,12391.65,0.004460481,-0.038332742,0.008976895,0.113435905,728.2468048,30.24259393,-4.099398728,FALSE,-0.042793224,FALSE
21-11-2020,725.52731,11426.85419,-0.03825964,-0.077858543,0.008939527,0.113450993,720.4969294,0.108409134,4.921971482,FALSE,-0.039598902,FALSE
22-11-2020,680.90251,9239.926594,-0.061506713,-0.191384922,0.008321678,0.113666673,711.8569745,-44.02238994,13.06792544,FALSE,-0.129878209,FALSE
23-11-2020,725.318,13061.31622,0.065230322,0.413573592,0.009902524,0.113344173,703.5614524,-1.585805165,23.34235272,FALSE,0.348343269,FALSE
24-11-2020,663.51545,11841.28873,-0.085207523,-0.093407699,0.009633574,0.113539414,696.3424327,6.676530898,-39.5035136,FALSE,-0.008200176,FALSE
25-11-2020,648.03129,11564.67337,-0.023336548,-0.023360241,0.008723023,0.113433953,690.510707,1.412555147,-43.89197215,FALSE,-2.37E-05,FALSE
26-11-2020,669.09398,11676.4994,0.032502582,0.009669623,0.009044186,0.113455574,686.2609275,-6.965388669,-10.20155881,FALSE,-0.022832959,FALSE
27-11-2020,729.96046,13687.62233,0.090968506,0.172236804,0.00891571,0.1133544,683.5693874,33.80639096,12.58468163,FALSE,0.081268297,FALSE
28-11-2020,679.98757,11982.56619,-0.068459722,-0.124569198,0.00799069,0.11360686,683.016996,7.032311835,-10.06173785,FALSE,-0.056109477,FALSE
29-11-2020,641.00979,9651.968849,-0.057321313,-0.194499017,0.007558415,0.113773858,685.7773983,-41.29925072,-3.468357598,FALSE,-0.137177704,FALSE
30-11-2020,691.16,13785.63,0.078236262,0.42827129,0.009244266,0.113557262,691.8706784,6.12608794,-6.836766294,FALSE,0.350035028,FALSE
01-12-2020,716.24,15048.41,0.036286822,0.091601182,0.010223515,0.113361896,699.5783792,6.310642285,10.35097854,FALSE,0.05531436,FALSE
02-12-2020,692.08,14400.62,-0.03373171,-0.043047073,0.008115536,0.112181862,707.7017766,-2.754471576,-12.86730498,FALSE,-0.009315363,FALSE
03-12-2020,634.55,12916.16,-0.083126228,-0.103083062,0.007087911,0.112545343,716.4369408,-8.632878214,-73.25406254,FALSE,-0.019956834,FALSE
04-12-2020,761.09,16061.54,0.19941691,0.243522843,0.009248497,0.114147676,726.0362761,28.58452828,6.469195581,FALSE,0.044105933,FALSE
05-12-2020,776.24,16093.79,0.019905662,0.002007902,0.009587828,0.114128219,735.1649735,6.592982564,34.48204391,FALSE,-0.01789776,FALSE
06-12-2020,706.27,11486.81,-0.090139648,-0.28625824,0.008602538,0.114563151,742.1568339,-39.07777823,3.190944344,FALSE,-0.196118592,FALSE
07-12-2020,755.12,15716.32,0.069166183,0.368205794,0.009368839,0.114710789,746.4983518,6.237159022,2.384489226,FALSE,0.299039611,FALSE
08-12-2020,574.97,9967.03,-0.238571353,-0.365816552,0.007926248,0.116913782,748.3236171,11.75124601,-185.1048632,FALSE,-0.1272452,FALSE
09-12-2020,791.01,16560.21,0.375741343,0.661498962,0.009802295,0.12125916,747.4434334,-0.818602095,44.38516867,FALSE,0.285757619,FALSE
10-12-2020,763.53,15404.8,-0.034740395,-0.06977025,0.008342208,0.12090359,744.7419593,-3.883557619,22.67159835,FALSE,-0.035029855,FALSE
11-12-2020,750.49,14329.14,-0.017078569,-0.069826288,0.008379254,0.120895143,740.9277357,16.78818267,-7.225918323,FALSE,-0.052747719,FALSE
