date,upi_volume,Volume_Growth,Growth_Z,Growth_Drop,Growth_Surge
17-10-2022,2357.07,-0.011648531,-0.252111908,FALSE,FALSE
18-10-2022,2402.64,0.019333325,0.284155736,FALSE,FALSE
19-10-2022,2458.66,0.023316019,0.353092537,FALSE,FALSE
20-10-2022,2427.04,-0.012860664,-0.273092817,FALSE,FALSE
21-10-2022,2514,0.035829653,0.569692108,FALSE,FALSE
22-10-2022,2608.12,0.037438345,0.59753711,FALSE,FALSE
23-10-2022,2520.11,-0.033744613,-0.634574908,FALSE,FALSE
24-10-2022,2233.28,-0.11381646,-2.020545481,FALSE,FALSE
25-10-2022,1988.31,-0.109690679,-1.949131975,FALSE,FALSE
26-10-2022,2144.52,0.078564208,1.309388243,FALSE,FALSE
27-10-2022,2149.57,0.002354839,-0.009726347,FALSE,FALSE
28-10-2022,2162.42,0.00597794,0.052986214,FALSE,FALSE
29-10-2022,2208.1,0.021124481,0.315159012,FALSE,FALSE
30-10-2022,2172.95,-0.015918663,-0.32602399,FALSE,FALSE
31-10-2022,2321.13,0.06819301,1.129872269,FALSE,FALSE
01-11-2022,2494.4,0.074648986,1.241619321,FALSE,FALSE
02-11-2022,2500.21,0.002329217,-0.010169838,FALSE,FALSE
03-11-2022,2434.82,-0.026153803,-0.503184919,FALSE,FALSE
04-11-2022,2452.5,0.007261317,0.075200303,FALSE,FALSE
05-11-2022,2528.34,0.030923547,0.484771907,FALSE,FALSE
06-11-2022,2424.83,-0.040939905,-0.759118847,FALSE,FALSE
07-11-2022,2452.45,0.011390489,0.146672504,FALSE,FALSE
08-11-2022,2348.78,-0.042272014,-0.782176429,FALSE,FALSE
09-11-2022,2504.80652,0.06642875,1.099334552,FALSE,FALSE
10-11-2022,2544.65,0.015906809,0.224845883,FALSE,FALSE
11-11-2022,2443.48,-0.039757923,-0.738659822,FALSE,FALSE
12-11-2022,2473.71,0.012371699,0.163656355,FALSE,FALSE
13-11-2022,2460.71,-0.005255264,-0.141450294,FALSE,FALSE
14-11-2022,2461.78,0.000434834,-0.042959889,FALSE,FALSE
15-11-2022,2467.09,0.002156976,-0.013151183,FALSE,FALSE
16-11-2022,2460.06,-0.002849511,-0.099808899,FALSE,FALSE
17-11-2022,2419.4,-0.016528052,-0.336571958,FALSE,FALSE
18-11-2022,2415.23,-0.001723568,-0.080319851,FALSE,FALSE
19-11-2022,2435.64,0.008450541,0.095784683,FALSE,FALSE
20-11-2022,2391.96,-0.017933685,-0.360902176,FALSE,FALSE
21-11-2022,2265.49,-0.052872958,-0.965669091,FALSE,FALSE
22-11-2022,2420.5,0.068422284,1.1338408,FALSE,FALSE
23-11-2022,2411.47,-0.003730634,-0.115060337,FALSE,FALSE
24-11-2022,2390.62,-0.008646178,-0.200143921,FALSE,FALSE
25-11-2022,2413.07,0.009390869,0.112060908,FALSE,FALSE
26-11-2022,2414.45,0.000571886,-0.040587648,FALSE,FALSE
27-11-2022,2341.36,-0.030271905,-0.574465496,FALSE,FALSE
28-11-2022,2359.87,0.007905662,0.08635332,FALSE,FALSE
29-11-2022,2389.60378,0.012599753,0.167603762,FALSE,FALSE
30-11-2022,2573.19,0.076827055,1.279319706,FALSE,FALSE
01-12-2022,2692.15,0.046230554,0.749722221,FALSE,FALSE
02-12-2022,2660.28,-0.011838122,-0.255393548,FALSE,FALSE
03-12-2022,2641.04,-0.007232321,-0.175671346,FALSE,FALSE
04-12-2022,2524.83,-0.044001605,-0.812114082,FALSE,FALSE
05-12-2022,2630.16,0.04171766,0.671608144,FALSE,FALSE
06-12-2022,2571.41,-0.022337044,-0.437120306,FALSE,FALSE
07-12-2022,2583.98,0.004888369,0.034126733,FALSE,FALSE
08-12-2022,2514.95,-0.026714603,-0.512891854,FALSE,FALSE
09-12-2022,2488.63,-0.010465417,-0.231633276,FALSE,FALSE
10-12-2022,2537.77,0.019745804,0.291295372,FALSE,FALSE
11-12-2022,2508.37,-0.011584974,-0.251011792,FALSE,FALSE
12-12-2022,2539.09,0.012246997,0.161497872,FALSE,FALSE
13-12-2022,2557.97,0.007435735,0.078219316,FALSE,FALSE
14-12-2022,2598.34,0.015782046,0.22268634,FALSE,FALSE
15-12-2022,2561.41,-0.014212921,-0.296499144,FALSE,FALSE
16-12-2022,2517.51,-0.017138998,-0.347146867,FALSE,FALSE
17-12-2022,2488.37,-0.011574929,-0.250837922,FALSE,FALSE
18-12-2022,2412.75,-0.030389371,-0.576498738,FALSE,FALSE
19-12-2022,2502.76,0.037305979,0.595245965,FALSE,FALSE
20-12-2022,2496.62,-0.002453292,-0.092950703,FALSE,FALSE
21-12-2022,2494.94,-0.00067291,-0.062133919,FALSE,FALSE
22-12-2022,2473.99,-0.008396996,-0.195830792,FALSE,FALSE
23-12-2022,2477.96,0.001604695,-0.022710656,FALSE,FALSE
24-12-2022,2471.85,-0.002465738,-0.093166138,FALSE,FALSE
25-12-2022,2331.58,-0.056746971,-1.032724722,FALSE,FALSE
26-12-2022,2430.6,0.042469055,0.684614108,FALSE,FALSE
27-12-2022,2409.22,-0.008796182,-0.202740345,FALSE,FALSE
28-12-2022,2405.09,-0.001714248,-0.080158529,FALSE,FALSE
29-12-2022,2446.72,0.017309124,0.24911866,FALSE,FALSE
30-12-2022,2553.91,0.043809672,0.707818954,FALSE,FALSE
31-12-2022,2764.7,0.08253619,1.378139621,FALSE,FALSE
01-01-2023,2577.99,-0.067533548,-1.219430523,FALSE,FALSE
02-01-2023,2641.16,0.024503586,0.373648239,FALSE,FALSE
03-01-2023,2616.09,-0.009492041,-0.214785036,FALSE,FALSE
04-01-2023,2664.12,0.01835946,0.267299027,FALSE,FALSE
05-01-2023,2680.05,0.00597946,0.053012534,FALSE,FALSE
06-01-2023,2618.33,-0.023029421,-0.449104719,FALSE,FALSE
07-01-2023,2721.27,0.039315136,0.630022644,FALSE,FALSE
08-01-2023,2607.93,-0.041649671,-0.771404243,FALSE,FALSE
09-01-2023,2683.52,0.028984674,0.451211773,FALSE,FALSE
10-01-2023,2703.84,0.007572144,0.080580435,FALSE,FALSE
11-01-2023,2703.8,-1.48E-05,-0.050742532,FALSE,FALSE
12-01-2023,2708.92,0.001893631,-0.017709439,FALSE,FALSE
13-01-2023,2732.44,0.008682427,0.099798418,FALSE,FALSE
14-01-2023,2634.47,-0.035854401,-0.671093415,FALSE,FALSE
15-01-2023,2420.19,-0.081337043,-1.458356422,FALSE,FALSE
16-01-2023,2498.19,0.032228875,0.507365929,FALSE,FALSE
17-01-2023,2490.53,-0.00306622,-0.103559933,FALSE,FALSE
18-01-2023,2578.91,0.035486423,0.56375111,FALSE,FALSE
19-01-2023,2545.27,-0.013044271,-0.276270881,FALSE,FALSE
20-01-2023,2608.3,0.024763581,0.378148514,FALSE,FALSE
21-01-2023,2647.35,0.014971437,0.208655446,FALSE,FALSE
22-01-2023,2521.35,-0.047594765,-0.874308387,FALSE,FALSE
23-01-2023,2562.8,0.016439606,0.234068101,FALSE,FALSE
24-01-2023,2573.81,0.004296082,0.023874799,FALSE,FALSE
25-01-2023,2624.85,0.019830524,0.292761793,FALSE,FALSE
26-01-2023,2410.42,-0.081692287,-1.464505372,FALSE,FALSE
27-01-2023,2528.8,0.049111773,0.799593487,FALSE,FALSE
28-01-2023,2468.1,-0.02400348,-0.465964788,FALSE,FALSE
29-01-2023,2425.11,-0.017418257,-0.351980591,FALSE,FALSE
30-01-2023,2507.01,0.033771664,0.534070204,FALSE,FALSE
31-01-2023,2680.96,0.069385443,1.150512208,FALSE,FALSE
01-02-2023,2889.81,0.0779012,1.297912176,FALSE,FALSE
02-02-2023,2804.49,-0.029524432,-0.561527435,FALSE,FALSE
03-02-2023,2742.31,-0.022171589,-0.434256431,FALSE,FALSE
04-02-2023,2835.93,0.034139102,0.540430216,FALSE,FALSE
05-02-2023,2724.5,-0.039292225,-0.730599009,FALSE,FALSE
06-02-2023,2721.49,-0.00110479,-0.06960937,FALSE,FALSE
07-02-2023,2802.3,0.029693293,0.463477327,FALSE,FALSE
08-02-2023,2687.85,-0.040841452,-0.757414706,FALSE,FALSE
09-02-2023,2817.1,0.048086761,0.781851461,FALSE,FALSE
10-02-2023,2705.28,-0.039693302,-0.737541277,FALSE,FALSE
11-02-2023,2677.98,-0.010091377,-0.225158986,FALSE,FALSE
12-02-2023,2637.52,-0.015108403,-0.311999121,FALSE,FALSE
13-02-2023,2613.76,-0.009008462,-0.206414727,FALSE,FALSE
14-02-2023,2738.56,0.047747307,0.775975818,FALSE,FALSE
15-02-2023,2750.19,0.004246757,0.023021028,FALSE,FALSE
16-02-2023,2530.37,-0.079929023,-1.43398488,FALSE,FALSE
17-02-2023,2725.41,0.077079637,1.28369167,FALSE,FALSE
18-02-2023,2604.78,-0.04426123,-0.816607954,FALSE,FALSE
19-02-2023,2554.7,-0.019226192,-0.383274293,FALSE,FALSE
20-02-2023,2693,0.054135515,0.886549873,FALSE,FALSE
21-02-2023,2650.99,-0.015599703,-0.320503081,FALSE,FALSE
22-02-2023,2604.64,-0.017484034,-0.353119136,FALSE,FALSE
23-02-2023,2619.62,0.005751275,0.049062848,FALSE,FALSE
24-02-2023,2619.64,7.63E-06,-0.050354316,FALSE,FALSE
25-02-2023,2606.02,-0.005199188,-0.140479657,FALSE,FALSE
26-02-2023,2535.51,-0.027056584,-0.518811238,FALSE,FALSE
27-02-2023,2642.94,0.042370174,0.682902563,FALSE,FALSE
28-02-2023,2810.88,0.063542873,1.049382647,FALSE,FALSE
01-03-2023,3012.07,0.07157545,1.18841922,FALSE,FALSE
02-03-2023,2813.58,-0.065898203,-1.191124193,FALSE,FALSE
03-03-2023,2941.07,0.045312378,0.733829425,FALSE,FALSE
04-03-2023,2985.36,0.015059145,0.210173588,FALSE,FALSE
05-03-2023,2870.1,-0.038608409,-0.718762777,FALSE,FALSE
06-03-2023,2976.54,0.037085816,0.591435147,FALSE,FALSE
07-03-2023,2781.85,-0.065408158,-1.182641971,FALSE,FALSE
08-03-2023,2605.6,-0.063357118,-1.147140341,FALSE,FALSE
09-03-2023,2730.11,0.047785539,0.776637584,FALSE,FALSE
10-03-2023,2912.25,0.066715261,1.104293784,FALSE,FALSE
11-03-2023,2822.42,-0.030845566,-0.584395054,FALSE,FALSE
12-03-2023,2721.17,-0.03587347,-0.671423484,FALSE,FALSE
13-03-2023,2842.08,0.044433093,0.718609809,FALSE,FALSE
14-03-2023,2851.91,0.003458734,0.00938107,FALSE,FALSE
15-03-2023,2853.73,0.000638169,-0.039440346,FALSE,FALSE
16-03-2023,2798.95764,-0.019193252,-0.38270414,FALSE,FALSE
17-03-2023,2737.56,-0.021935895,-0.430176775,FALSE,FALSE
18-03-2023,2757.13,0.007148702,0.073251035,FALSE,FALSE
19-03-2023,2676.22,-0.029345733,-0.558434306,FALSE,FALSE
20-03-2023,2764.64,0.033039137,0.521390836,FALSE,FALSE
21-03-2023,2829.32,0.023395451,0.354467434,FALSE,FALSE
22-03-2023,2732.58,-0.034191961,-0.642318099,FALSE,FALSE
23-03-2023,2715.52,-0.006243184,-0.158550282,FALSE,FALSE
24-03-2023,2711.94,-0.001318348,-0.073305863,FALSE,FALSE
25-03-2023,2745.58,0.012404404,0.164222446,FALSE,FALSE
26-03-2023,2695.47,-0.018251153,-0.366397257,FALSE,FALSE
27-03-2023,2755.29,0.02219279,0.33365047,FALSE,FALSE
28-03-2023,2759.07,0.001371906,-0.026740018,FALSE,FALSE
29-03-2023,2783,0.008673212,0.099638922,FALSE,FALSE
30-03-2023,2655.43,-0.045839023,-0.843918097,FALSE,FALSE
31-03-2023,2678.79,0.008797069,0.101782761,FALSE,FALSE
01-04-2023,3096.22,0.155827818,2.64675079,FALSE,FALSE
02-04-2023,2705.9,-0.126063393,-2.232528711,FALSE,FALSE
03-04-2023,2912.34,0.076292546,1.27006785,FALSE,FALSE
04-04-2023,3026.27552,0.039121641,0.626673423,FALSE,FALSE
05-04-2023,3055.58,0.009683348,0.117123453,FALSE,FALSE
06-04-2023,3003.71,-0.016975501,-0.344316882,FALSE,FALSE
07-04-2023,2996.84,-0.002287172,-0.090075317,FALSE,FALSE
08-04-2023,3059.59,0.020938722,0.311943697,FALSE,FALSE
09-04-2023,2961.09,-0.032193856,-0.607732721,FALSE,FALSE
10-04-2023,3066.42,0.035571361,0.565221309,FALSE,FALSE
11-04-2023,2934.13,-0.043141514,-0.797226677,FALSE,FALSE
12-04-2023,3173.5,0.081581252,1.36161053,FALSE,FALSE
13-04-2023,3025.41,-0.046664566,-0.858207497,FALSE,FALSE
14-04-2023,2921.59,-0.03431601,-0.644465269,FALSE,FALSE
15-04-2023,3036.99,0.03949904,0.633205853,FALSE,FALSE
16-04-2023,2902.9,-0.044152269,-0.814721934,FALSE,FALSE
17-04-2023,2920.98,0.006228255,0.057318934,FALSE,FALSE
18-04-2023,2895.77,-0.008630665,-0.199875398,FALSE,FALSE
19-04-2023,2951.65,0.019297113,0.283528937,FALSE,FALSE
20-04-2023,3015.45,0.021615029,0.32364995,FALSE,FALSE
21-04-2023,3024.7,0.003067536,0.002609774,FALSE,FALSE
22-04-2023,2814.93,-0.069352332,-1.250912022,FALSE,FALSE
23-04-2023,2770.5499,-0.015765969,-0.323381,FALSE,FALSE
24-04-2023,2819.19,0.017556118,0.253393902,FALSE,FALSE
25-04-2023,2811.87,-0.00259649,-0.095429345,FALSE,FALSE
26-04-2023,2860.46,0.017280315,0.248620014,FALSE,FALSE
27-04-2023,2865.14,0.0016361,-0.02216706,FALSE,FALSE
28-04-2023,2940.58,0.026330301,0.405267014,FALSE,FALSE
29-04-2023,3098.5,0.053703691,0.879075396,FALSE,FALSE
30-04-2023,2964.34,-0.04329837,-0.799941722,FALSE,FALSE
01-05-2023,3105.69,0.047683464,0.774870763,FALSE,FALSE
02-05-2023,3096.52,-0.002952645,-0.101594054,FALSE,FALSE
03-05-2023,3091.21,-0.001714828,-0.080168577,FALSE,FALSE
04-05-2023,3027.83,-0.020503298,-0.405379836,FALSE,FALSE
05-05-2023,3127.48,0.032911359,0.51917911,FALSE,FALSE
06-05-2023,3196.78,0.022158415,0.333055469,FALSE,FALSE
07-05-2023,3094.33,-0.032047873,-0.605205891,FALSE,FALSE
08-05-2023,3103.63,0.003005497,0.001535946,FALSE,FALSE
09-05-2023,3119.73,0.005187474,0.039303974,FALSE,FALSE
10-05-2023,3132.76,0.004176643,0.02180742,FALSE,FALSE
11-05-2023,3085.45679,-0.015099532,-0.311845579,FALSE,FALSE
12-05-2023,3093.80577,0.002705914,-0.003649569,FALSE,FALSE
13-05-2023,3095.49,0.000544388,-0.04106361,FALSE,FALSE
14-05-2023,3062.02,-0.010812505,-0.237641049,FALSE,FALSE
15-05-2023,3091.12361,0.009504709,0.114031375,FALSE,FALSE
16-05-2023,3030.65,-0.019563634,-0.389115103,FALSE,FALSE
17-05-2023,2979.02,-0.017035949,-0.345363196,FALSE,FALSE
18-05-2023,3012.26,0.011158032,0.142648878,FALSE,FALSE
19-05-2023,3012.85,0.000195866,-0.0470962,FALSE,FALSE
20-05-2023,3105.31895,0.030691521,0.480755747,FALSE,FALSE
21-05-2023,2897.62,-0.066884901,-1.208203033,FALSE,FALSE
22-05-2023,2904.15,0.002253574,-0.011479164,FALSE,FALSE
23-05-2023,2956.97,0.018187766,0.264327155,FALSE,FALSE
24-05-2023,2990.17,0.011227709,0.143854934,FALSE,FALSE
25-05-2023,2899.03,-0.030479872,-0.578065229,FALSE,FALSE
26-05-2023,3002.19,0.035584316,0.565445558,FALSE,FALSE
27-05-2023,2916.70627,-0.028473791,-0.543341788,FALSE,FALSE
28-05-2023,2970.83,0.018556455,0.270708837,FALSE,FALSE
29-05-2023,2933.76,-0.012477994,-0.266469156,FALSE,FALSE
30-05-2023,2889.86,-0.014963733,-0.309495014,FALSE,FALSE
31-05-2023,3126.60449,0.081922477,1.36751682,FALSE,FALSE
01-06-2023,3256.17,0.041439687,0.666796674,FALSE,FALSE
02-06-2023,3262.64,0.001986997,-0.016093362,FALSE,FALSE
03-06-2023,3232.11,-0.009357453,-0.212455431,FALSE,FALSE
04-06-2023,3119.87,-0.034726541,-0.651571183,FALSE,FALSE
05-06-2023,3211.94749,0.029513246,0.460360873,FALSE,FALSE
06-06-2023,3157.26651,-0.017024245,-0.345160598,FALSE,FALSE
07-06-2023,3260.02,0.03254508,0.512839149,FALSE,FALSE
08-06-2023,3178.07,-0.025137883,-0.485600262,FALSE,FALSE
09-06-2023,3193.67,0.00490864,0.034477603,FALSE,FALSE
10-06-2023,3229.53,0.011228461,0.143867948,FALSE,FALSE
11-06-2023,3116.13624,-0.035111536,-0.658235103,FALSE,FALSE
12-06-2023,3146.43,0.009721578,0.117785165,FALSE,FALSE
13-06-2023,3124.12,-0.007090576,-0.173217857,FALSE,FALSE
14-06-2023,3140.38,0.005204666,0.039601545,FALSE,FALSE
15-06-2023,3108.01,-0.01030767,-0.228902818,FALSE,FALSE
16-06-2023,3119.26,0.003619679,0.012166881,FALSE,FALSE
17-06-2023,3120.82,0.000500119,-0.041829869,FALSE,FALSE
18-06-2023,3013.49,-0.034391602,-0.6457737,FALSE,FALSE
19-06-2023,3099.46543,0.028530186,0.443345005,FALSE,FALSE
20-06-2023,3073.99817,-0.008216662,-0.192709384,FALSE,FALSE
21-06-2023,3071.30564,-0.000875905,-0.065647579,FALSE,FALSE
22-06-2023,3045.04,-0.008551946,-0.198512843,FALSE,FALSE
23-06-2023,3023.43,-0.007096787,-0.173325368,FALSE,FALSE
24-06-2023,3006.31,-0.005662443,-0.148498184,FALSE,FALSE
25-06-2023,2947.34,-0.019615409,-0.390011285,FALSE,FALSE
26-06-2023,3022.20541,0.025401009,0.38918181,FALSE,FALSE
27-06-2023,2999.57,-0.007489699,-0.180126324,FALSE,FALSE
28-06-2023,3137.01,0.045819901,0.742614185,FALSE,FALSE
29-06-2023,2805.97468,-0.105525746,-1.877040782,FALSE,FALSE
30-06-2023,3129.03,0.115131231,1.942330035,FALSE,FALSE
01-07-2023,3395.43,0.085138206,1.423178146,FALSE,FALSE
02-07-2023,3292.24,-0.030390849,-0.576524313,FALSE,FALSE
03-07-2023,3289.63,-0.000792773,-0.064208648,FALSE,FALSE
04-07-2023,3304.41,0.004492906,0.027281644,FALSE,FALSE
05-07-2023,3312.82,0.002545084,-0.006433391,FALSE,FALSE
06-07-2023,3256.93,-0.016870823,-0.342505009,FALSE,FALSE
07-07-2023,3298.22473,0.012679035,0.168976057,FALSE,FALSE
08-07-2023,3264.78,-0.010140222,-0.226004445,FALSE,FALSE
09-07-2023,3195.43,-0.02124186,-0.41816367,FALSE,FALSE
10-07-2023,3317.95223,0.038342955,0.613195086,FALSE,FALSE
11-07-2023,3266.74,-0.015434891,-0.317650332,FALSE,FALSE
12-07-2023,3314.67345,0.014673176,0.203492809,FALSE,FALSE
13-07-2023,3237.52515,-0.023274781,-0.453351682,FALSE,FALSE
14-07-2023,3225.96376,-0.003571058,-0.112298219,FALSE,FALSE
15-07-2023,3175.54828,-0.015628037,-0.320993512,FALSE,FALSE
16-07-2023,3208.67191,0.010430838,0.130061819,FALSE,FALSE
17-07-2023,3170.25657,-0.011972349,-0.257716896,FALSE,FALSE
18-07-2023,3117.12985,-0.016757861,-0.340549745,FALSE,FALSE
19-07-2023,3154.41654,0.011961866,0.156562516,FALSE,FALSE
20-07-2023,3153.74722,-0.000212185,-0.054159195,FALSE,FALSE
21-07-2023,3152.82316,-0.000293004,-0.055558094,FALSE,FALSE
22-07-2023,3136.91685,-0.005045101,-0.137812551,FALSE,FALSE
23-07-2023,3093.13608,-0.013956624,-0.29206289,FALSE,FALSE
24-07-2023,3110.05175,0.005468777,0.044173063,FALSE,FALSE
25-07-2023,3079.47194,-0.009832573,-0.220679322,FALSE,FALSE
26-07-2023,3107.64814,0.009149686,0.107886238,FALSE,FALSE
27-07-2023,3140.60932,0.010606471,0.133101864,FALSE,FALSE
28-07-2023,3152.32803,0.003731349,0.014099782,FALSE,FALSE
29-07-2023,3167.0616,0.00467387,0.030413949,FALSE,FALSE
30-07-2023,3172.10186,0.001591463,-0.022939701,FALSE,FALSE
31-07-2023,3377.88839,0.064873872,1.072421029,FALSE,FALSE
01-08-2023,3552.48494,0.051688075,0.84418693,FALSE,FALSE
02-08-2023,3456.87841,-0.026912579,-0.516318629,FALSE,FALSE
03-08-2023,3485.69,0.008334569,0.093777306,FALSE,FALSE
04-08-2023,3447.93,-0.010832862,-0.237993423,FALSE,FALSE
05-08-2023,3562.42,0.033205431,0.52426922,FALSE,FALSE
06-08-2023,2988.15,-0.161202216,-2.840749656,FALSE,FALSE
07-08-2023,3591.07,0.201770326,3.441973664,FALSE,TRUE
08-08-2023,3492.43,-0.027468136,-0.525934826,FALSE,FALSE
09-08-2023,3503.43,0.003149669,0.004031437,FALSE,FALSE
10-08-2023,3547.91,0.012696129,0.16927194,FALSE,FALSE
11-08-2023,3533.91,-0.003945985,-0.118787865,FALSE,FALSE
12-08-2023,3526.84,-0.002000617,-0.085115317,FALSE,FALSE
13-08-2023,3427.23,-0.028243413,-0.539354165,FALSE,FALSE
14-08-2023,3533.66,0.031054233,0.487033961,FALSE,FALSE
15-08-2023,3284.6,-0.070482163,-1.270468357,FALSE,FALSE
16-08-2023,3401.64,0.035632954,0.566287432,FALSE,FALSE
17-08-2023,3322.78,-0.023182935,-0.45176191,FALSE,FALSE
18-08-2023,3372.98,0.015107831,0.211016303,FALSE,FALSE
19-08-2023,3352.03,-0.006211125,-0.157995367,FALSE,FALSE
20-08-2023,3356.88,0.001446884,-0.025442217,FALSE,FALSE
21-08-2023,3347.38,-0.002830009,-0.099471334,FALSE,FALSE
22-08-2023,3272.87,-0.0222592,-0.43577289,FALSE,FALSE
23-08-2023,3314.39,0.012686113,0.169098575,FALSE,FALSE
24-08-2023,3350.51,0.010897933,0.138146804,FALSE,FALSE
25-08-2023,3310.38,-0.011977281,-0.257802266,FALSE,FALSE
26-08-2023,3381.55,0.021499042,0.32164233,FALSE,FALSE
27-08-2023,3328.27,-0.015756088,-0.323209967,FALSE,FALSE
28-08-2023,3396.45,0.020485117,0.304092205,FALSE,FALSE
29-08-2023,3413.46,0.00500817,0.03620039,FALSE,FALSE
30-08-2023,3561.35,0.043325541,0.699439087,FALSE,FALSE
31-08-2023,3442.61,-0.033341289,-0.62759374,FALSE,FALSE
01-09-2023,3655.33,0.061790328,1.019047692,FALSE,FALSE
02-09-2023,3674.04,0.005118553,0.038111012,FALSE,FALSE
03-09-2023,3519.03,-0.042190613,-0.780767458,FALSE,FALSE
04-09-2023,3608.71,0.025484295,0.390623421,FALSE,FALSE
05-09-2023,3595.88,-0.003555287,-0.112025239,FALSE,FALSE
06-09-2023,3619.58,0.006590876,0.063595584,FALSE,FALSE
07-09-2023,3539.64,-0.022085435,-0.432765187,FALSE,FALSE
08-09-2023,3505.83,-0.009551819,-0.215819729,FALSE,FALSE
09-09-2023,3565.07,0.016897568,0.241995005,FALSE,FALSE
10-09-2023,3551.89,-0.003696982,-0.114477851,FALSE,FALSE
11-09-2023,3571.22,0.005442173,0.043712581,FALSE,FALSE
12-09-2023,3567.62,-0.001008059,-0.067935044,FALSE,FALSE
13-09-2023,3551.08,-0.004636144,-0.130733885,FALSE,FALSE
14-09-2023,3533.01,-0.005088593,-0.13856536,FALSE,FALSE
15-09-2023,3619.42,0.024457899,0.372857428,FALSE,FALSE
16-09-2023,3593.71,-0.007103348,-0.173438935,FALSE,FALSE
17-09-2023,3621.53,0.007741304,0.083508431,FALSE,FALSE
18-09-2023,3442.5,-0.049434907,-0.906159578,FALSE,FALSE
19-09-2023,3404.95,-0.010907771,-0.239290014,FALSE,FALSE
20-09-2023,3475.7,0.020778572,0.309171651,FALSE,FALSE
21-09-2023,3410.04,-0.018891159,-0.377475174,FALSE,FALSE
22-09-2023,3389.37,-0.006061512,-0.155405712,FALSE,FALSE
23-09-2023,3337.7,-0.015244721,-0.314358668,FALSE,FALSE
24-09-2023,3362.79,0.007517153,0.079628582,FALSE,FALSE
25-09-2023,3439.51,0.022814389,0.344409783,FALSE,FALSE
26-09-2023,3412.97,-0.007716215,-0.184047109,FALSE,FALSE
27-09-2023,3507.09,0.027577154,0.426848896,FALSE,FALSE
28-09-2023,3330.36,-0.050392206,-0.922729535,FALSE,FALSE
29-09-2023,3464.94,0.040410046,0.648974532,FALSE,FALSE
30-09-2023,3686.36,0.063902982,1.055615818,FALSE,FALSE
01-10-2023,3713.88,0.007465359,0.078732079,FALSE,FALSE
02-10-2023,3639.63,-0.019992568,-0.396539572,FALSE,FALSE
03-10-2023,3766.67,0.034904647,0.553681105,FALSE,FALSE
04-10-2023,3792.63,0.006892029,0.068808269,FALSE,FALSE
05-10-2023,3871.82,0.02087997,0.310926749,FALSE,FALSE
06-10-2023,3784.17,-0.022637933,-0.44232841,FALSE,FALSE
07-10-2023,3910.27,0.033323027,0.526304712,FALSE,FALSE
08-10-2023,3850.15,-0.015374897,-0.316611902,FALSE,FALSE
09-10-2023,3823.2,-0.006999727,-0.171645354,FALSE,FALSE
10-10-2023,3904.74,0.021327684,0.318676266,FALSE,FALSE
11-10-2023,3864.04,-0.010423229,-0.230903047,FALSE,FALSE
12-10-2023,3815.6,-0.012536102,-0.267474948,FALSE,FALSE
13-10-2023,3845.97,0.00795943,0.087283996,FALSE,FALSE
14-10-2023,3320.07,-0.136740536,-2.417340304,FALSE,FALSE
15-10-2023,3590.01,0.081305515,1.356837761,FALSE,FALSE
16-10-2023,3537.26,-0.014693552,-0.304818442,FALSE,FALSE
17-10-2023,3678.74,0.03999706,0.641826124,FALSE,FALSE
18-10-2023,3720.74,0.011416953,0.147130559,FALSE,FALSE
19-10-2023,3709.93,-0.002905336,-0.10077518,FALSE,FALSE
20-10-2023,3692.63,-0.004663161,-0.131201521,FALSE,FALSE
21-10-2023,3777.73,0.023045905,0.348417108,FALSE,FALSE
22-10-2023,3592.45,-0.049045326,-0.899416283,FALSE,FALSE
23-10-2023,3456.95,-0.037717992,-0.703350469,FALSE,FALSE
24-10-2023,3382.69,-0.021481364,-0.422309258,FALSE,FALSE
25-10-2023,3538.37,0.046022544,0.746121756,FALSE,FALSE
26-10-2023,3516.11,-0.006291032,-0.159378491,FALSE,FALSE
27-10-2023,3542.75,0.007576555,0.08065678,FALSE,FALSE
28-10-2023,3510.83,-0.00900995,-0.206440472,FALSE,FALSE
29-10-2023,3441.31,-0.019801585,-0.39323383,FALSE,FALSE
30-10-2023,3689.75,0.072193438,1.199116033,FALSE,FALSE
31-10-2023,3806.81,0.031725727,0.498656898,FALSE,FALSE
01-11-2023,4054.29,0.065009811,1.074774016,FALSE,FALSE
02-11-2023,3938.85,-0.028473543,-0.543337496,FALSE,FALSE
03-11-2023,3901.06,-0.009594171,-0.216552804,FALSE,FALSE
04-11-2023,3994.62,0.023983225,0.364641264,FALSE,FALSE
05-11-2023,3980.92,-0.003429613,-0.109849932,FALSE,FALSE
06-11-2023,3887.21,-0.023539785,-0.457938648,FALSE,FALSE
07-11-2023,3932.25,0.011586716,0.150069017,FALSE,FALSE
08-11-2023,4051.05,0.030211711,0.472450666,FALSE,FALSE
09-11-2023,4077.12,0.006435369,0.06090389,FALSE,FALSE
10-11-2023,4289.39,0.052063712,0.850688849,FALSE,FALSE
11-11-2023,4390.4,0.023548803,0.357121814,FALSE,FALSE
12-11-2023,3935.73,-0.10356004,-1.84301621,FALSE,FALSE
13-11-2023,3417.7,-0.131622342,-2.328749035,FALSE,FALSE
14-11-2023,3513.04,0.027895953,0.432367019,FALSE,FALSE
15-11-2023,3550.35,0.010620431,0.133343504,FALSE,FALSE
16-11-2023,3610.35,0.016899742,0.242032644,FALSE,FALSE
17-11-2023,3538.43,-0.019920506,-0.395292243,FALSE,FALSE
